UniqueCount	AmbigCount
254	156
36	59
60	0
108	0
1296	0
89	155
293	5391
55	3726
53	5460
25	5044
387	2274
74	373
16	2887
29	2643
31	2805
39	2568
2	1970
17	1865
62	968
35	1201
11	442
476	0
219	313
6	721
188	1356
99	1174
201	640
156	787
702	0
43	205
3906	1224
22	157
616	862
139	260
0	2669
17	2587
250	0
108	25
94	82
151	1068
264	961
32	1051
40	633
138	818
109	688
1456	307
174	293
115	14
42	1762
101	1952
42	1948
12	1882
57	1882
97	0
559	638
446	2193
438	2191
57	1455
222	0
78	5478
19	5478
314	5094
116	275
102	446
86	426
295	320
42	2657
40	2495
149	2656
1072	3337
40	3550
84	624
10	984
9	987
195	967
113	149
117	274
36	2064
59	13030
85	12588
0	8466
44	12304
0	22424
62	2129
108	4796
100	1970
15	7367
465	2007
661	22743
318	1202
0	23749
126	22862
197	273
88	1
310	19757
46	1506
232	1781
89	1840
67	4917
140	1447
37	1827
146	916
1620	2709
0	4350
312	3801
43	986
37	1008
34	1215
133	1003
99	0
33	383
77	402
161	34
263	843
56	843
137	7603
63	8497
84	11918
26	9671
0	9420
102	12053
41	9404
26	676
0	1690
4	9751
0	13630
3043	13231
159	67
50	5145
9	6727
116	5210
115	5238
13	6459
469	694
791	532
137	3105
17	2874
15	5608
1248	1180
4528	1802
106	1802
230	0
36	792
109	1131
39	952
81	646
15	304
12	206
67	180
14	7739
91	6685
53	520
3	1604
3446	7078
167	254
147	145
15	6445
195	6107
15	2372
0	6966
13	7167
40	1469
49	830
0	14434
0	14434
20	15035
15	13133
0	14875
0	15530
0	14937
0	14964
48	4724
91	5913
85	2456
89	2547
2	3218
201	3181
51	1302
390	5
159	3128
27	3128
214	415
55	751
342	918
93	395
80	644
59	578
35	475
1017	10489
25	6520
1710	10713
47	10740
74	306
128	1635
133	678
66	3264
99	3393
64	3445
41	3597
125	3883
67	0
1070	759
217	471
193	0
34	3155
443	4054
36	3436
59	2886
80	3805
15	2228
84	1796
14	1628
135	1904
49	1449
80	1145
58	1558
30	516
144	1203
81	145
3	368
26	554
16	387
85	118
39	159
55	1883
52	2735
44	2928
20	3640
0	3640
262	1455
81	2741
237	2855
109	239
0	318
46	2246
42	1253
40	3011
194	0
111	398
66	3228
15	2049
346	2174
156	812
149	456
91	354
714	112
1	691
46	16
169	2287
60	2978
2	4257
16	5469
0	5740
31	1320
295	251
278	3419
31	1202
74	970
227	292
51	2256
261	639
116	1802
125	936
253	1000
0	1864
90	864
74	1038
218	911
15	825
50	705
278	0
15	1876
14	1509
52	608
111	673
33	1242
63	1883
0	1110
58	4
77	435
3899	5853
197	0
39	5852
188	5854
78	5851
13	5494
217	423
78	371
103	52
67	346
119	292
94	335
102	281
744	4881
6	4881
52	4298
0	5255
62	4398
3790	4435
107	210
65	1434
171	1211
79	4169
7	1786
26	1621
69	0
613	990
392	271
39	1341
92	1341
56	1087
34	1342
434	3297
44	528
130	506
116	18
1095	18
202	1
69	543
704	2752
36	896
285	209
10	442
1218	104
182	1402
36	327
170	68
68	5022
8	710
80	251
144	4233
43	4701
46	1321
39	56
18	1355
0	514
929	58
75	1
169	3467
51	2975
256	0
411	374
268	88
15	3283
36	3252
66	163
0	2411
116	2303
232	62
79	526
512	0
1	57
81	126
90	113
147	2957
92	2957
49	4839
1067	6299
21	13144
73	15202
105	14101
40	14971
0	15652
0	14013
1	13143
0	11000
91	250
70	475
35	1210
69	304
129	1042
18	446
17	6666
3	8655
116	8578
209	5554
38	6468
341	1702
118	645
107	0
45	5076
0	5588
43	4876
23	4731
124	451
172	203
139	8
234	144
0	10395
137	10018
0	10293
0	9916
64	2095
87	2271
78	1285
203	1840
81	2226
28	1781
110	312
51	331
28	4585
232	181
50	8027
135	8025
79	8001
100	1052
0	8213
0	8146
61	8001
237	7230
126	6701
100	910
727	1782
250	209
8	245
20	245
77	111
123	254
34	217
66	209
132	0
33	6260
0	6448
362	6469
470	3608
42	5679
174	5988
226	5868
17	2515
32	92
10	1081
9	3829
105	500
128	3545
390	576
205	809
263	3772
52	3201
429	3501
778	911
109	1211
20	763
481	0
118	96
46	2173
80	0
120	207
322	2211
85	33
210	0
90	61
97	1037
46	381
11	12157
110	12228
87	12606
47	12144
194	119
28	11739
30	10167
44	12247
42	11671
36	11979
13	11843
17	11439
43	12286
28	11476
0	12477
57	11602
65	11355
45	11355
13	10157
34	11660
32	11422
17	11805
27	2374
32	10362
592	8685
103	87
87	1719
113	2501
5	2644
20	2485
37	895
6	714
136	402
129	1203
61	1207
839	17
42	698
5	3139
93	2989
124	200
431	330
342	0
0	1351
134	401
72	341
82	91
142	41
36	612
80	8061
0	9602
0	10052
0	8609
8	10010
0	918
257	1862
167	1796
0	873
75	1648
155	940
208	6
86	1881
24	1674
22	1295
113	1099
174	0
0	2744
42	2725
86	3106
0	3084
50	5644
8	2507
24	2881
0	3140
25	1296
237	2298
0	504
26	2015
88	1776
10	604
51	1270
0	1621
486	3112
60	0
18	296
101	85
21	305
547	535
70	535
467	2295
182	2295
63	2129
48	8941
1	9997
263	1072
108	0
95	270
123	0
153	1721
174	2113
70	370
58	1316
32	1306
0	2030
18	1343
45	9465
27	2315
63	2113
135	1367
175	171
12	2928
188	2964
48	3327
742	3295
63	240
42	2309
81	415
174	239
112	0
56	2237
18	1905
84	10280
128	0
85	343
41	8592
29	8594
159	816
124	10120
29	9265
57	2337
234	6
191	631
57	2334
110	684
0	5210
61	3456
172	441
861	2533
100	414
278	744
57	9596
152	7347
113	248
186	137
1082	7345
6	897
0	805
27	791
85	816
110	422
0	6508
29	3386
57	173
10	371
463	3348
9	867
114	541
1	4486
166	314
210	999
146	2364
52	2025
0	1316
74	1641
0	3074
0	1581
984	466
47	350
51	1143
326	930
223	14
570	0
4	1793
1408	4278
224	3964
0	3378
71	255
110	715
0	868
47	405
1183	2978
166	2045
187	2270
50	1097
1	1654
2	5761
165	5817
70	1138
963	7069
0	31
139	886
246	6875
0	5373
57	1364
0	4573
0	4800
26	1265
436	1405
52	699
71	1156
987	964
38	1437
0	1533
105	87
25	9886
28	521
203	9886
116	8309
71	8910
18	8763
23	2551
69	916
1056	0
0	4670
2	4670
106	3804
225	2570
436	0
413	30
81	30
261	0
119	512
490	478
210	65
345	0
552	9
373	33
526	0
252	108
62	20
86	88
257	94
556	0
201	0
110	0
177	0
140	0
157	0
68	0
442	3727
824	3178
24	1286
193	1314
118	694
48	876
87	251
95	365
389	176
26	221
68	0
408	0
79	1614
15	1808
60	1791
35	1701
140	1
154	135
55	1764
34	2143
102	1776
101	250
313	35
204	160
69	28
23	4759
9	8085
45	8088
113	6874
546	7630
46	8110
92	8563
24	7858
0	8532
119	859
0	2332
193	150
70	1101
67	1046
22	888
144	557
122	436
184	310
45	388
199	121
80	273
108	102
61	250
104	178
164	731
3	851
118	266
83	548
99	231
160	33
1512	157
0	11008
35	10554
0	10879
0	11009
73	7336
0	11456
44	1234
95	91
0	38
0	10060
0	10664
214	46
66	61
112	5126
621	5757
0	6280
0	5818
116	5437
0	4850
18	495
1	701
0	453
133	822
88	1207
70	829
18	672
61	464
59	5615
67	5835
204	5836
54	4086
100	295
54	725
479	1054
1072	964
106	3251
194	0
64	1807
74	174
606	3620
183	3042
84	2685
21	907
0	916
212	0
96	98
196	0
173	4642
114	0
122	3
60	821
34	635
119	739
154	338
178	439
409	45
161	4024
7	4683
37	4180
0	2737
171	0
515	311
87	0
51	3633
0	2178
41	1195
59	602
51	4281
69	3351
117	0
90	0
99	781
42	2948
15	1209
327	5161
0	6440
86	787
18	6414
114	5797
110	0
154	195
138	675
13	99
111	676
130	2439
87	2833
46	2746
36	116
0	2913
93	2462
162	375
120	79
190	0
137	0
94	903
404	903
131	3104
101	1281
87	5180
139	269
32	5010
5	3163
43	2754
45	0
0	1189
20	916
107	186
2	7178
135	4510
308	5493
454	5343
39	7181
9	791
231	281
162	2
128	112
48	0
20	1109
0	762
100	417
0	1358
81	512
63	134
106	974
47	1002
156	1016
88	1701
43	1339
46	4234
0	4989
308	3123
100	4144
30	878
120	2355
204	2427
133	6535
84	665
184	6427
76	549
29	445
30	254
54	377
207	0
105	10125
77	5775
83	5321
0	5821
46	10346
21	3485
103	3918
782	1319
506	1050
466	370
132	3233
62	3175
67	468
121	381
298	146
114	5345
63	4468
96	4458
0	5521
73	2626
297	5268
171	2569
0	2691
113	4650
130	2888
19	2224
17	2631
53	1222
46	636
147	206
703	2242
