UniqueCount	AmbigCount
0	1303
81	1008
0	925
0	1116
14	1513
126	2876
0	1929
124	965
0	1810
316	0
341	3225
89	4030
36	3927
0	4811
52	3089
12	1265
64	1888
1	3172
57	3245
49	2942
78	740
119	237
156	506
25	2969
0	2333
255	772
44	2648
46	2161
106	176
70	570
130	311
0	717
140	3136
0	2568
189	3431
65	1107
97	300
89	28
18	1014
14	1023
196	69
19	763
68	891
233	178
279	0
147	0
191	146645
2182	10207
129	5942
36112	185826
0	179675
1649	165389
0	179578
20	181734
0	144244
0	168073
907	4019
912	31656
0	112576
1168	0
876	97565
986	15942
568	971
605	14065
619	13301
1766	2
1017	7782
848	561
17	367
0	13384
536	13212
0	18216
0	12757
141	4347
0	17589
505	7820
169	414
566	2628
81	218
762	767
31	596
51	93
72	76
69	45
206	133
35	403
42	0
45	208
16	922
60	862
71	938
666	1456
56	1453
2083	0
252	0
10	1426
0	740
4	935
30	733
0	749
0	1261
0	407
0	6601
0	6593
47	6255
8	6770
0	6534
36	1672
0	854
31	876
448	122
81	0
46	6397
0	6605
0	6491
188	6359
84	6593
48	6444
139	6349
7	6343
0	6449
176	6464
34	636
398	202
208	115
148	2467
35	2467
0	7397
18	6460
113	6457
39	2014
81	2028
55	127
53	2287
805	0
88	1045
71	0
141	410
249	92
37	47
60	0
163	0
1624	0
50	91
408	4929
39	3547
25	5106
33	4628
289	2135
162	405
12	2767
27	2431
46	2684
23	2343
4	1733
6	1613
27	816
25	1130
26	518
476	0
175	278
8	571
523	1208
36	1050
258	493
74	605
351	0
70	155
2998	817
11	108
371	554
343	386
0	3094
19	2962
250	0
163	39
162	85
123	1232
154	1091
37	1218
70	744
264	982
164	813
972	263
153	226
206	37
29	2227
206	2555
64	2550
32	2418
94	2418
97	0
365	447
346	1733
413	1730
40	1195
148	0
47	5215
18	5214
296	4827
265	360
141	388
41	363
173	255
32	1234
15	1173
62	1234
1059	2230
24	2351
54	510
30	777
3	782
157	758
80	97
121	179
19	2105
83	13205
33	12627
0	8924
65	12309
0	22765
77	2141
69	4535
118	2016
24	7120
825	2527
1284	23362
407	1679
0	23907
56	22745
150	390
111	1
133	19475
53	1439
72	1605
111	1777
199	5407
85	1428
33	1745
115	868
2104	3282
0	5052
734	4582
30	875
42	1049
51	1205
60	889
149	0
76	584
111	568
101	17
100	478
59	478
57	9047
72	9915
112	13379
84	11198
0	10791
147	13456
24	10737
29	669
0	1896
7	11150
0	14952
2963	14496
121	63
86	6166
9	8098
200	6228
322	6520
22	7851
313	821
464	679
97	3649
8	3367
25	6365
2524	1347
5060	1506
82	1506
184	0
31	665
79	1008
45	844
51	586
19	330
6	204
109	211
19	7778
134	6812
91	640
2	1760
1533	7204
342	317
308	235
38	6518
60	6025
38	2576
0	7136
12	7301
34	1644
96	944
0	13436
0	13284
15	13812
38	12286
0	13868
0	14316
0	13796
0	14000
36	4335
54	5431
74	2335
85	2363
3	3031
352	2974
36	1164
292	4
94	2908
56	2910
126	373
51	647
279	1107
54	459
111	770
42	676
145	709
911	9601
43	6168
2094	9964
66	9978
62	316
53	1199
71	505
65	2833
58	2886
78	2989
64	3114
52	3277
226	0
566	728
375	502
258	0
8	3015
420	3997
65	3437
50	2983
76	3718
46	2543
98	1987
23	1959
136	1913
78	1628
103	1229
55	1537
24	526
81	1078
67	176
1	342
19	487
25	344
95	133
44	201
94	2382
51	3031
83	3315
30	3918
0	3918
106	1305
204	3294
815	3448
92	218
0	487
50	2584
70	1423
45	3489
162	0
166	442
57	3612
18	2566
148	1825
66	602
140	504
74	240
593	130
0	518
51	31
93	2178
171	3126
1	3762
9	4604
0	4894
50	1559
93	121
176	2442
30	910
37	721
219	258
21	1553
131	513
83	1456
99	703
106	724
0	1413
73	622
98	727
59	626
14	695
58	658
232	0
21	1856
13	1536
62	773
122	651
26	1225
112	1868
0	1239
108	7
45	374
2617	2454
157	0
30	2455
52	2455
17	2454
3	2322
393	761
149	678
215	83
68	420
85	349
229	409
79	337
578	5646
9	5646
90	5064
0	4221
44	3575
3756	3568
123	186
52	1126
71	891
32	3221
15	1395
33	1277
69	0
800	775
158	213
34	990
50	991
44	790
44	991
183	2477
89	599
122	578
182	26
2428	26
253	5
135	615
445	1864
30	536
155	104
28	397
737	83
232	947
37	355
152	67
119	5058
9	818
96	232
99	4265
19	4696
26	1310
70	85
22	1271
0	570
941	89
167	3
194	3564
137	3209
256	0
239	283
208	71
18	2641
22	2557
154	212
0	1832
136	1853
157	41
68	426
512	0
2	95
67	90
206	183
184	2733
57	2733
25	4501
1105	5857
11	12769
105	15222
96	14105
32	14984
0	15646
0	13630
1	12773
0	10978
117	253
131	516
33	1227
101	351
103	1115
35	469
9	5367
10	6962
145	6902
205	4550
11	5247
141	1308
78	509
96	0
61	6084
0	6703
29	5593
22	5488
65	371
68	168
83	9
146	104
0	10227
319	9782
0	10068
0	9623
58	2069
58	2235
245	1354
119	1709
71	2200
37	1746
145	313
22	275
28	4286
302	195
67	7666
80	7668
40	7631
126	1124
0	7909
0	7956
61	7631
347	6986
114	6393
60	884
224	1469
555	266
0	271
14	271
44	155
150	456
103	413
66	382
247	0
14	4367
0	4480
181	4493
587	2560
15	3965
290	4187
99	4116
21	1775
40	119
21	1040
7	3426
130	535
211	3220
116	513
120	776
112	3250
68	2966
324	3106
653	586
65	803
24	533
288	0
108	96
44	1493
80	0
108	139
141	1485
286	29
168	0
83	62
129	975
12	231
31	12379
91	12345
43	12714
47	12289
213	83
50	11879
25	10479
19	12378
73	11862
23	12154
32	12076
30	11704
34	12418
17	11706
0	12659
125	11925
31	11589
30	11593
13	10488
30	11852
21	11675
18	12028
91	2780
41	10706
579	8790
80	80
127	1807
81	2390
2	2578
15	2375
41	904
11	732
95	424
132	1011
64	1015
1398	12
12	488
3	3201
68	3048
61	124
534	385
205	0
0	1686
135	480
86	429
129	97
143	37
41	764
73	6649
0	7887
0	8179
0	6957
1	8154
0	834
124	1542
231	1799
2	1136
51	1530
61	757
348	6
87	1504
27	1326
53	1023
71	880
436	0
0	2741
45	2385
101	3357
0	3502
110	7425
16	2909
14	3102
0	3577
14	1341
392	4124
0	578
7	1762
193	1649
13	676
46	1285
0	1691
701	4943
90	0
53	554
123	167
24	474
458	456
67	456
343	2605
247	2605
42	2126
72	9797
3	10652
196	920
180	2
138	296
82	0
83	1290
143	2105
45	218
61	1348
11	994
0	2022
2	1054
31	10099
32	2178
122	1975
152	1416
212	224
23	2793
79	2811
25	3149
1016	3126
76	257
32	2139
100	443
155	182
150	0
36	1988
20	1697
34	8289
76	0
60	283
54	7290
9	7291
52	709
135	8180
59	7838
85	2180
139	4
135	427
86	2172
82	466
0	4654
113	3241
64	371
569	2443
247	417
243	601
40	5888
108	4648
39	83
180	116
421	4322
6	797
0	707
52	743
91	728
59	391
0	3464
57	3688
83	210
41	522
235	2463
16	994
154	649
0	4849
264	300
561	1339
217	2580
109	2437
0	1397
100	2156
0	3286
0	1893
988	508
26	216
35	1091
299	908
221	14
304	0
0	1987
2406	5805
588	5429
0	4706
120	381
315	1488
0	1722
104	904
1227	3235
241	2244
241	2456
60	1131
4	1739
2	4515
173	4577
67	869
384	5157
0	23
111	666
139	4608
0	4074
105	1256
0	3767
0	3669
29	1006
390	1377
57	640
56	1129
2225	1240
46	1695
0	1506
182	98
38	10023
27	493
157	10023
114	8414
63	9175
14	8998
55	3118
95	1113
1408	0
0	3642
5	3642
79	2993
191	2020
327	0
308	35
132	35
174	0
208	552
187	451
213	59
276	0
220	12
920	44
315	0
305	125
133	31
61	95
269	152
296	0
268	0
184	0
444	0
176	0
157	0
51	0
309	3567
1084	3115
50	1169
88	1130
121	554
21	659
237	303
54	359
159	162
41	147
103	0
544	0
206	2198
14	2423
84	2380
54	2284
310	3
169	138
128	2731
43	3213
79	2672
110	322
320	28
253	208
91	51
34	4922
16	8651
50	8654
41	7134
373	8177
32	8668
138	9297
30	8468
0	9276
75	777
0	2735
191	177
50	1244
87	1180
21	993
194	635
67	337
101	342
46	553
98	49
16	126
226	179
196	408
86	257
61	684
13	818
40	243
54	530
80	230
301	68
1133	172
0	11351
83	11001
0	11106
0	11354
87	7632
0	12573
21	1013
123	147
0	38
0	10482
0	12073
260	53
66	61
251	4941
583	5917
0	6316
0	6008
212	5551
0	4654
29	543
3	606
0	291
71	776
48	1285
113	957
19	819
111	587
44	6744
60	6997
334	6996
77	4831
66	335
98	900
296	1319
1060	791
53	2720
174	0
71	1888
98	218
745	3199
180	2667
54	2180
30	856
0	894
127	0
163	83
218	0
82	3524
190	0
202	8
105	704
15	518
81	620
92	197
97	300
341	25
268	3159
1	3516
34	3179
0	2086
214	0
396	227
109	0
24	2730
0	1630
35	885
21	464
896	33643
364	25274
1560	0
900	0
562	5303
269	23719
116	9774
319	3630
0	4559
112	589
10	4514
68	4068
110	0
167	151
107	479
62	205
111	745
145	2460
44	2880
62	2864
95	187
0	3033
105	2615
115	368
160	86
76	1
205	1
55	801
845	801
315	3217
67	1045
97	4729
57	190
14	4517
9	2399
40	2730
112	0
0	1261
32	1033
123	203
2	7112
59	3876
227	4863
234	4763
47	7113
6	695
135	211
212	9
184	141
71	1
20	1225
0	994
80	445
0	1557
82	642
59	149
148	1292
69	1105
75	937
129	1985
47	1403
162	5267
0	5706
317	3476
59	4494
39	990
111	2871
305	3034
231	8566
278	1198
129	8340
39	703
48	602
69	377
47	473
345	0
87	10277
97	5692
56	5064
0	5657
42	10544
17	3446
102	3803
389	1135
229	997
1582	490
195	3665
67	3602
54	523
136	459
123	109
150	5081
70	4522
121	4380
0	5290
51	2784
240	4990
297	2721
0	2808
45	4418
66	2904
65	2796
33	3172
58	1305
38	605
103	161
517	1774
