UniqueCount	AmbigCount
87	1606
118	0
141	543
407	157
72	93
67	0
272	0
649	0
92	156
280	6989
73	5511
113	7308
64	6805
414	3547
85	598
14	3337
27	2966
42	3229
53	2884
6	2041
1	1906
40	964
26	1290
6	506
357	0
69	180
9	604
248	981
45	869
297	532
108	610
526	0
80	206
3953	1081
45	269
233	606
442	540
0	3741
25	3552
100	0
158	55
142	97
140	1237
136	1068
41	1185
91	753
143	942
234	838
962	264
189	235
165	29
17	1860
141	2179
113	2172
13	1990
80	1990
145	0
549	637
239	2206
833	2205
59	1462
370	0
84	5945
21	5945
300	5474
104	305
101	349
55	330
116	251
21	1316
38	1252
108	1316
1409	2623
23	2792
77	598
19	921
13	929
106	857
282	151
134	186
21	1905
144	12223
65	11762
0	7987
80	11499
0	19802
59	1932
63	4326
108	1793
13	6718
240	1960
1269	20530
584	1569
0	20365
34	19410
162	290
111	1
178	17073
50	1378
99	1585
164	1770
87	4265
124	1397
55	1657
249	943
1575	2517
0	4422
275	3800
74	1114
123	1225
42	1368
108	1133
249	0
37	454
139	517
156	43
98	271
22	271
97	9193
112	10361
90	13632
87	12105
1	11569
146	13662
66	11486
14	736
0	2056
14	12039
0	14967
2008	14382
61	41
30	5868
8	8068
128	5908
190	6356
22	7747
619	889
417	651
85	3507
26	3364
30	6974
1125	1500
6049	1684
85	1684
460	0
50	542
44	834
28	692
35	481
10	273
7	168
111	197
27	7489
95	6689
46	490
8	1564
1708	7052
340	232
81	114
38	6503
220	6156
21	2334
0	6974
5	7149
35	1440
27	826
0	15532
0	15305
27	15995
30	14199
0	15883
0	16398
0	15719
0	15992
48	4862
45	5909
81	2628
132	2627
2	3215
183	3161
69	1331
292	4
49	1676
22	1677
304	371
61	576
697	1575
74	672
100	1128
93	1023
95	878
867	13619
33	8882
3411	14324
148	14346
94	449
59	1956
200	883
49	3456
73	3553
64	3646
24	3814
89	4099
67	0
437	644
175	353
193	0
8	2696
289	3485
68	3046
59	2695
63	3219
21	2091
60	1689
15	1605
168	1701
61	1490
179	1179
31	1359
77	564
96	992
93	243
2	393
14	422
17	285
151	226
108	349
31	1736
58	2660
55	2998
25	3654
0	3654
154	1240
117	2914
353	2391
240	291
0	665
50	2308
85	1368
14	2937
129	0
178	439
53	3257
15	2466
168	1529
69	554
198	480
102	243
542	99
0	485
56	21
103	2349
164	3074
0	3204
21	4121
0	4302
68	1170
120	127
231	2567
43	930
32	677
232	192
43	1670
102	418
69	1370
84	708
168	766
0	1386
159	676
94	769
60	662
28	612
37	515
139	0
30	1931
11	1595
131	821
43	577
48	1224
86	1948
3	1351
57	9
70	394
1954	4134
295	0
41	4135
132	4136
41	4133
5	3915
574	612
81	511
210	101
124	508
122	435
151	496
91	425
900	6194
9	6194
44	5346
0	4259
46	3479
2805	3449
140	195
93	1424
187	1131
29	3355
9	1743
57	1507
103	0
390	940
324	260
94	1236
72	1237
42	975
25	1236
170	2147
61	326
74	315
95	15
1092	15
151	1
41	329
269	1818
36	561
384	144
32	460
980	92
261	844
79	475
390	122
77	5106
18	827
142	318
49	4116
29	4642
21	1139
67	113
25	1188
0	501
1870	116
100	1
170	3477
105	3120
115	0
123	255
137	60
30	3653
30	3615
202	323
0	2494
84	2311
232	50
173	646
512	0
3	49
105	174
83	89
239	3147
74	3147
65	4444
832	5734
9	11989
116	14825
105	13786
45	14626
0	15116
0	12312
1	11993
0	9643
68	258
81	446
71	1200
65	230
107	1034
62	583
11	7233
8	9632
184	9529
629	6506
13	7509
466	2004
65	693
96	0
73	10001
0	11179
99	9799
66	9604
67	588
133	335
206	20
253	203
0	6653
135	6523
0	6588
0	6458
62	1720
64	1799
171	1084
192	1448
97	1838
33	1434
115	188
23	216
24	2797
240	135
61	7374
138	7373
25	7338
58	871
0	7507
0	7517
52	7338
525	6765
86	6174
61	757
536	1682
286	270
7	350
57	350
40	127
100	315
60	279
125	268
148	0
14	5308
0	5424
238	5453
453	3043
50	4810
256	5061
174	4996
17	2172
42	91
12	964
12	3260
83	443
95	3012
145	433
260	787
172	3127
37	2746
262	2954
503	719
91	975
17	633
481	0
168	148
73	1986
120	0
98	149
127	1923
283	36
210	0
111	70
260	1126
12	253
33	13300
129	13394
24	13624
70	13288
192	73
53	12892
68	11347
30	13354
157	12888
15	13180
32	13100
28	12652
41	13389
42	12698
0	13582
82	12842
87	12583
41	12602
26	11348
25	12884
16	12647
11	13061
20	2717
17	11471
640	9605
154	114
71	1793
88	2652
9	2803
22	2643
40	886
5	712
91	395
294	1243
39	1247
1680	10
26	601
7	3250
62	3126
45	118
322	304
342	0
0	1542
274	492
80	401
96	88
126	28
31	722
100	7286
0	8686
0	9068
0	7615
4	8955
0	1040
112	1682
247	1777
1	1144
92	1653
63	803
185	5
106	1644
28	1543
23	1146
112	953
327	0
0	3250
48	3411
231	3785
0	3679
69	5865
9	2978
28	3326
0	3757
26	1532
165	1984
0	606
14	1926
193	1788
11	773
90	1389
0	1748
404	3264
45	0
78	474
116	144
69	527
325	366
59	366
211	1409
130	1409
82	2124
84	8067
0	8838
250	911
271	2
79	222
154	0
78	1306
140	2057
41	182
74	1318
10	1009
0	1987
17	1105
29	8354
31	2136
81	1951
286	1370
214	201
8	2087
88	2097
38	2347
399	2330
59	236
34	2386
95	405
176	196
150	0
49	2257
24	1974
26	9428
102	0
143	353
20	8267
41	8269
65	795
186	9272
71	8965
73	2421
118	1
103	510
89	2415
66	576
0	5157
37	3403
214	472
1145	2625
90	389
330	702
63	8913
127	6603
83	196
109	78
1065	7040
6	948
0	854
17	839
97	885
74	438
0	5537
60	2715
46	171
24	385
351	3042
6	603
78	382
1	4571
319	349
298	1159
218	2430
111	2243
0	1301
48	1837
0	3230
0	1646
790	500
40	280
57	1078
501	855
149	15
760	0
5	2158
1796	6495
227	5929
0	5486
71	479
154	1481
0	1805
82	854
565	2396
219	1538
119	1890
68	1241
5	1737
0	4733
154	4813
82	961
504	5814
0	23
102	725
176	5882
0	5046
44	1221
0	3909
0	3996
56	1224
231	1356
72	726
151	1225
1631	1138
41	1578
0	1531
115	95
46	11405
16	551
205	11405
115	9611
44	10189
15	10171
19	2809
85	970
1408	0
0	3122
2	3122
85	2501
90	1590
728	0
510	55
117	55
436	0
197	749
472	610
174	50
345	0
734	16
412	39
526	0
188	247
120	43
186	204
556	184
371	0
201	0
147	0
199	0
211	0
524	0
170	0
213	2388
654	2048
28	875
69	866
118	488
21	608
76	170
110	290
206	108
28	158
68	0
408	0
206	2093
7	2252
119	2240
49	2116
93	1
135	155
56	2689
84	3299
79	2676
135	429
312	37
72	203
93	53
45	5699
19	9172
35	9174
85	7750
1195	8936
76	9212
71	9715
31	8976
0	9660
126	974
0	2692
246	174
45	1053
33	991
17	854
99	556
106	358
73	312
33	449
78	50
47	171
91	173
83	283
167	250
146	671
14	801
59	253
44	520
107	244
187	40
680	171
0	13555
62	13314
0	13589
0	13559
34	8836
0	15381
36	1281
55	64
0	43
0	12820
0	14435
264	41
139	88
393	5834
388	6060
0	6799
0	6054
120	5713
0	5555
14	615
0	549
0	315
72	698
60	1149
49	826
8	706
186	528
36	5966
53	6212
341	6209
70	4450
146	435
38	735
638	1246
539	616
46	2416
388	0
49	1729
142	200
467	2773
166	2353
71	1948
26	746
0	755
318	0
244	81
196	0
114	4270
95	0
121	6
68	590
9	437
108	519
84	250
129	328
302	29
244	3722
9	4405
43	3847
0	2694
143	0
384	309
87	0
38	3243
0	2116
85	1272
53	520
80	4265
119	3666
104	0
225	0
67	623
25	2671
31	1417
253	4195
0	5339
177	745
25	5292
52	4650
92	0
388	209
76	504
24	106
159	809
256	2535
31	2804
63	2764
74	158
0	2908
62	2416
120	405
80	87
85	0
274	0
45	530
332	530
146	4117
207	1669
359	6353
94	303
21	6056
9	3645
61	3560
67	0
0	1650
29	1291
122	284
3	7586
28	3922
316	5061
351	4959
38	7590
5	629
128	215
109	1
188	170
60	0
10	1252
0	1028
102	439
0	1579
90	612
48	116
211	1342
70	1138
96	1023
92	1588
115	1414
59	3879
0	4478
247	2609
48	3568
21	736
141	2193
203	2271
187	7970
152	832
162	7811
48	574
93	676
40	314
85	651
230	0
50	8502
150	5381
70	4787
0	5282
47	8751
9	3282
115	3596
256	930
263	685
976	307
153	2559
27	2515
29	360
132	302
176	86
171	5612
134	4970
88	4850
0	5838
58	2781
199	5507
320	2731
0	2885
80	4991
75	2938
26	2272
21	2768
121	1330
84	713
207	233
1034	2313
